"id","postTitle","facebookUrl","profileId","profileName","date","text"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjYwMTc0MjczNTc3OTM2","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid0N2AaKpf3sKgcJL93TVBLKj7kiVRYVZajUcy8UmYTQwwe276HuNMxD3TBfMyJXVZal","Alex LaLu","2023-05-31T02:58:24.000Z","Gimana mau menjaga Alam...lah Tambang batubara ilegal masih marak di Kabupaten Tabalong, Kabupaten tetangga dari IKN. 🥱"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTI4NTM5MTgxODc3MDgwMA==","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","1825297782","Agos Soeyantoe","2023-05-31T02:57:38.000Z","https://tokopedia.link/auto-am"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNjQ3OTc1MDA2NzM0OTE5","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02i3cayyN3eMQLt8msWXnWtEytmd6g7d7GoHEAWJcBcUBk19nKXECtj5WqS9tBFAtgl","Ari Wisangko","2023-05-31T02:55:37.000Z","Kembalikan kejayaan bangsa matahari 🫰🏼"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjk1MDk1MjY5NTIyNTU4","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02TmanZLxpkPpj7ZosdMrrZDzhNM51Fx68X2x3PWLQPZ5XKyCFTzxFGsxpkGVxdJ4xl","Rizka Adelia","2023-05-31T02:55:26.000Z","Boneka Megalodon wkwk"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNTgyMTQ3Nzg0MDI1Mjk3","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid0KtYJRdwGnvcxihtCpcYwHrTwJTs9dp3ZbmSEEQBZDW39gMZWHSsGxmJrogRBTTopl","Anton Sofunny","2023-05-31T02:54:09.000Z","MasyaaAllah. hebat, kuat dan dahsatnya nilai filosofis dlm logo IKN. 👍👍👍Sudah ga sabar pingin lihat indah dan megahnya ibukota baru Nusantara kita 🇮🇩♥️"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTYwMjQ4NjIyNjg4NTQ0Nw==","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02A8qA2bWYQc6BRFZTpW2nuzXSs43JZuB95Gysh7sw55phQRLCYRnri5tmNAth7rVGl","Madya","2023-05-31T02:52:57.000Z","Kalo waktu ikut pindah jadi WITA atau tetap WIB?"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNzc3OTU4OTY3MTY2ODU4","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid0m1wzX1Ea3UbouNMPhQD7prvwxiwYdPycFaz5yd2RonXjfLCrT6yXXF1jiVc7144Ml","Bung Karno","2023-05-31T02:51:07.000Z","Turun kan harga BBM 5000 di seluruh republik Indonesia"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNTY5OTY5MjA4NTE4NDIx","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02PhMwYyUJgfAKTbgHDyHGxxKUxryJZmmANeA4MiKYBSuRNh1UyLauS9PgWVBNr9GAl","Yuliawaty Ponto","2023-05-31T02:48:24.000Z","🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTQ1MjQxNjIyODkxODY0Ng==","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid0HnfKnE1gtosw6TojSHyja5JB3AJjgPQnC366EHs9MhWckJXkJ5oLZfqxpvhEBXT3l","Naqiyya Fayfazz Ntb","2023-05-31T02:47:59.000Z","Klok presiden ya terpilih Anis apakah akan lnjut biasa on PKS slalu berlawan meski yg diblawan bener"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNjI3MjIwOTM1OTUxNTI1","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02FkAfy7E4BMTaSbL77txsjcNiG7i9FxvCkLPHbBQcL1kCYkRGuNb9ZwcmXxGMxBinl","Kemmy Ramadhan","2023-05-31T02:47:33.000Z","Kerenzz,,,semoga dgn logo baru ini indonesia semakin maju dan jauh dr fitnah dan hoax yg semakin merajarela.buat pak jokowi sehat slalu dan panjang umur."
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfOTIxMTIzNTE1NjY1NDAz","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02xG9hA7cUqTxATBj2j32g6aiSvr9rMps84kxvsMzQy5BkErV3Bwv2kiWWnFZJWWE7l","Joko Sutarso","2023-05-31T02:47:10.000Z","Koyo logo SD Muhammadiyah"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfOTE5NDA3NTk1ODAzNTQw","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02TgzkUqGHkmRhh2WKB8ezGHrq17RNnqqSRxcn2CYGm2UHWjCznMmvuJ7YGAFsZFmJl","Aris Dala Flores","2023-05-31T02:46:39.000Z","Kami yakin dan percaya bahwa program Bpk Presiden Jokowi pasti bagus. Lanjutkan, Tuhan Yesus memberkati."
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNzg3OTg2OTI5NDgyNTg5","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid0QLvxhuzwUVhwSX9TLekYZ2wdyJ6Ga3kPwnNGyFRtXeNkRcNpsrUHC6ApCAvSyWKVl","Semy Tabah Sampai Akhir","2023-05-31T02:46:30.000Z","KAMU TURUN AQ BEBAS ."
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNzkzMjQ4NzQ1NTc3NDYx","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02JSmtujWsTjB9mDYtky2TzgzXtEmnbqadugk3d1YcLJwZ8JJhtnCWWwDDAXtWb72Hl","Arapen Pasaribu","2023-05-31T02:45:21.000Z","Mantap IKN, Pak Presiden Joko Widodo, kami mohon pak tolong perhatikan daerah kami Kec, Habinsaran, Borbor, Nassau kabupaten TOBASA SUMUT. Jalan propinsi persis jalan kesawah. Sudah sangat susah dilalui. Kasihani kami masyarakat daerah itu pak. Sudah puluhan tahun tidak pernah ada perbaikan."
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjQ3MzE1MzgxMjI3ODUy","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02QLAZZGpMYe8N8TdzULKWSPwMikvDeNHzzqgm4hNqaby5grEdaktHYegQXbXykwwnl","Kamarudin Wally","2023-05-31T02:44:34.000Z","Mobil esemka lebih cocok untuk logo ikn"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNTU5MjczNjkyOTQ0MDE1","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02UGk1mTUed4BmtM7nMb2qYytKpvNQV2HjUeWkKN8H1fSV6zztutHbqE64KcJYpNj8l","Depri Saputra","2023-05-31T02:44:06.000Z","pak usul baju adat Palembang Sumatra Selatan untuk.17 Agustus nanti pak🥰🙏"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjIwMzkwNDk0MTI1NDg1","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02FfoJf1353eRuGgXPBnhEtEBRaFMHEsrT28UzSJ8B5ZCCxR1cf2xzc3e8i9L9ehy2l","Kang Sandie","2023-05-31T02:42:56.000Z","Ibukota dkt dgn Malaysia dan lcs.. apakah gak berbahaya bagi keamanan negara mudah di jangkau dgn rudal jarak pendek..?"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNTU1MTcxMzE2ODI2MDE0","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","100022602742996","Asma Wijaya","2023-05-31T02:42:43.000Z","Saya ikut Vote logo ini Hasil Karya Aulia Akbar.
Dan Alhamdulillah pilihanku medapat rengking teratas dan telah resmi di luncurkan."
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNjM5NTUzMDc0MzgzNTkzMA==","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid0GAXHEm54UfxFq2m6WiDPuqngd5dtna7q7JEZHkMkj7BNZccMR7JBjZnTcx3FawKdl","Suwignyo WanaPala","2023-05-31T02:42:12.000Z","Keren ....
Tapi bayangan pertama saya kok yang muncul Dewa dalam Thor, Love and Thunder... he he he....
Bangga Indonesia...."
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTkzMDYzMjAzMjc1NDEx","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid021pzj6RctSMrUuSz5MiPJXgTxSMEYsc6FQvJqTB7mTZQ4gt8DSuwmJMAP81f428hgl","Apple Civitavechia Hartono","2023-05-31T02:40:07.000Z","ALLWAYS KEPT GOING FORWARD FOR MAKE GREAT INDONESIA RAYA PANCASILA STAND UP FOR FOREVER...!!!
GBU ALL THE BEST WISHES THE GREAT NKRI PANCASILA FOR FOREVER...AMEN"
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNzcxNTAyMDAxMzE0NzM1","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid0rRP8btxrJcPgmTZ6dGfPBuJkpqyvWRoqHwap8LD8jVgteTWf14Qjj4Q3Q4wuRzWel","Ibrahim Adipati","2023-05-31T02:39:06.000Z","Pohon biju. Bentar lagi otsosuki bangkit. Semua hokage di edotensei."
"Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTAyOTQyMjk4ODAzOTA5OA==","Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.","https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz","pfbid02n5ykUu2Pvimt2jjwHPTJQacBexxsYL9HiBXfsuENf6bjvxhRjXgKuHibdurTjnxZl","Amaq Lana","2023-05-31T02:38:13.000Z","semoga apa yang di cita citakan oleh bung karno untuk negara adil dan makmur bagi seluruh penjuru negeri yang kita cintai ini bisa terwujud berkat anak bangsa yang tau mengerti dan inssaallah membawa negeri ini akan terbang mengudara.dan jayanya nusantara."
